id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,packet span,112,25,5,25,309,ship,baseline,monotonic-signal
g002,retry pressure,34,56,7,74,307,ship,edge,drag-penalty
g003,route drift,86,39,10,84,388,ship,recovery,confidence-floor
g004,socket risk,72,33,34,70,248,ship,negative,lane-boundary
g005,packet span,112,33,5,24,323,ship,baseline,monotonic-signal
g006,retry pressure,48,35,34,92,248,ship,edge,drag-penalty
g007,route drift,107,39,29,44,293,ship,recovery,confidence-floor
g008,socket risk,52,43,28,68,242,ship,negative,lane-boundary
g009,packet span,72,48,8,41,298,ship,baseline,monotonic-signal
g010,retry pressure,42,18,42,32,58,hold,edge,drag-penalty
g011,route drift,30,75,39,32,157,watch,recovery,confidence-floor
g012,socket risk,116,36,18,80,410,ship,negative,lane-boundary
g013,packet span,30,19,20,22,82,hold,baseline,monotonic-signal
g014,retry pressure,79,48,12,84,386,ship,edge,drag-penalty
g015,route drift,63,30,30,76,248,ship,recovery,confidence-floor
g016,socket risk,102,24,20,77,346,ship,negative,lane-boundary
g017,packet span,37,23,16,39,150,watch,baseline,monotonic-signal
g018,retry pressure,96,60,16,24,312,ship,edge,drag-penalty
g019,route drift,41,46,17,21,165,watch,recovery,confidence-floor
g020,socket risk,105,42,40,24,222,ship,negative,lane-boundary
g021,packet span,97,42,32,73,328,ship,baseline,monotonic-signal
g022,retry pressure,52,45,30,83,270,ship,edge,drag-penalty
g023,route drift,77,14,30,69,230,ship,recovery,confidence-floor
g024,socket risk,49,71,32,23,190,watch,negative,lane-boundary
g025,packet span,39,52,34,91,262,ship,baseline,monotonic-signal
g026,retry pressure,37,60,37,43,169,watch,edge,drag-penalty
g027,route drift,84,66,19,67,377,ship,recovery,confidence-floor
g028,socket risk,67,72,32,40,262,ship,negative,lane-boundary
g029,packet span,62,42,19,31,213,ship,baseline,monotonic-signal
g030,retry pressure,107,30,14,31,294,ship,edge,drag-penalty
g031,route drift,89,61,13,79,419,ship,recovery,confidence-floor
g032,socket risk,65,44,35,21,155,watch,negative,lane-boundary
g033,packet span,75,38,27,83,311,ship,baseline,monotonic-signal
g034,retry pressure,39,38,24,75,232,ship,edge,drag-penalty
g035,route drift,113,40,45,76,323,ship,recovery,confidence-floor
g036,socket risk,65,44,5,38,279,ship,negative,lane-boundary
g037,packet span,89,48,39,23,203,ship,baseline,monotonic-signal
g038,retry pressure,60,53,15,20,221,ship,edge,drag-penalty
g039,route drift,93,23,5,23,263,ship,recovery,confidence-floor
g040,socket risk,113,10,43,72,261,ship,negative,lane-boundary
g041,packet span,83,41,43,82,283,ship,baseline,monotonic-signal
g042,retry pressure,71,24,44,68,194,watch,edge,drag-penalty
g043,route drift,69,53,25,22,213,ship,recovery,confidence-floor
g044,socket risk,71,35,17,90,341,ship,negative,lane-boundary
g045,packet span,32,29,15,42,161,watch,baseline,monotonic-signal
g046,retry pressure,104,28,15,66,351,ship,edge,drag-penalty
g047,route drift,55,65,17,39,267,ship,recovery,confidence-floor
